-476.11,-4160.65165,25.59791667,40.46367264,0.313249425,11107688.81,22993713.13,8.7069E+17,0,185193,9.754842342,43.34,127.306,347.51,8.14,0,0.78,5.4
-99.95,-2071.32458,27.67569444,45.67525773,0.370908428,11950335.31,23030273.3,-4.6125E+17,0,154534,9.99908046,10.76666667,28.024,133.0933333,8.963333333,0,0.12,3.383333333
734.66,-2993.05976,21.31944444,38.40435571,0.367127269,15855182.56,24305357.47,-1.1607E+17,0,144869,8.391520468,10.76666667,28.024,133.0933333,8.963333333,0,0.12,3.383333333
241.6,5177.07659,32.29791667,36.5307287,0.315051367,15165306.91,20444720.98,-8.9684E+17,0,186474,10.16205674,10.76666667,28.024,133.0933333,8.963333333,0,0.12,3.383333333
-251.4,-5748.25161,22.64791667,37.2516349,0.295018848,11993266.31,13659483.52,7.1336E+17,0,219624,9.069583333,-35.32,-91.109,-299.24,-0.33,0,-0.9,-6.3
588.23,82.26912,24.63263889,39.72527717,0.291103552,13246252.2,14640282.82,-7.2325E+17,0,189223,9.284946237,-30.45,-57.345,-380.83,-23.44,-0.07,-1.37,-12.45
126.86,-1009.083914,20.53263889,32.35527194,0.285604119,14224584.17,14749017.7,2.53535E+18,0,233744,8.736060606,-36.16,-92.447,-420.22,-57.93,0.07,-0.65,-9.05
415.01,-1152.567245,25.2875,33.08294708,0.288402472,14575862.15,17105186.89,-1.17896E+18,0,195073,9.199465812,13.58,77.305,-70.92,-125.98,0,0.26,5.5
18.27,-542.830361,22.45,27.01390288,0.278742221,11958085.43,15150847.9,-4.4845E+17,0,177024,7.968888889,9.896666667,24.27933333,112.2333333,10.21666667,0,0.44,3.183333333
-44.03,-954.636837,18.25694444,26.43677728,0.300472257,14857843.79,15968037.59,1.15417E+18,0,160231,9.796509009,9.896666667,24.27933333,112.2333333,10.21666667,0,0.44,3.183333333
-695.48,3102.04553,20.33472222,23.83439859,0.21309788,16030847.41,18443515.55,-1.25432E+18,2.8323E+11,201438,9.672483221,9.896666667,24.27933333,112.2333333,10.21666667,0,0.44,3.183333333
-810.73,12975.84945,36.58819444,32.46266864,0.24273507,22084539.69,18560185.91,1.87107E+18,0,206016,9.202029915,7.18,41.302,9.36,3,0,0.03,-1.35
-627.71,10013.15677,53.4375,42.95059511,0.278467205,16673335.64,16410867.58,-1.15255E+18,0,213978,9.152972399,-1.32,24.642,-82.76,17.6,0,-1.45,7.55
-55.32,-2020.26026,54.20138889,51.22718919,0.310284363,23216142.92,16772866,-1.7787E+17,0,196422,8.904938272,12.17,31.297,93.85,66.27,0,-1.03,-7.1
-438.53,3584.37081,56.25763889,67.3098088,0.350048175,11527316.8,15207739.65,-1.3835E+17,0,198180,9.809474886,47.6,132.865,440.53,20.3,0,1.92,-6.05
743.57,-21600.20442,24.92083333,37.11211364,0.375191898,15384804.02,14916762.69,9.742E+17,0,156228,10.25904762,-1.183333333,9.171333333,-52.37666667,0.77,0,-0.226666667,-0.7
-414.29,3520.9538,36.98472222,50.62748034,0.417916753,10064798.07,15988795.85,2.7722E+17,0,150884,9.488671024,-1.183333333,9.171333333,-52.37666667,0.77,0,-0.226666667,-0.7
21.57,2343.4782,28.05694444,53.13117964,0.289153304,12747560.2,13939912.33,-1.25743E+18,0,188394,8.911076605,-1.183333333,9.171333333,-52.37666667,0.77,0,-0.226666667,-0.7
-945.63,-2749.54523,30.14722222,49.99226588,0.329905949,12503257.82,21023729.38,8.4034E+17,0,196140,9.039135021,-17.71,-77.313,-171.58,-33.92,0,-0.65,1.45
68.36,5189.54779,34.63333333,39.93242492,0.322328042,12349879.87,19100679.97,5.6597E+17,0,191042,10.10949074,-15.83,-14.201,-248.91,-9.43,0,0.25,6.25
-6.51,-2803.41175,40.27222222,44.9679668,0.368058474,9791215.965,11734479.3,-1.59702E+18,0,206186,10.04421296,-2.15,-15.069,115.54,33.9,0.01,0.23,-1.6
-397.71,-1888.98705,24.63402778,36.090906,0.341320308,9547612.941,10491679.87,1.03882E+18,0,186979,9.138461538,4.68,0.246,72.85,15.49,0,1.15,-3.3
327.41,-4449.95545,16.7125,31.50676173,0.348939527,8126320.093,11732372.72,5.6449E+17,0,154496,9.757606264,-13.03,-45.91466667,-111.8666667,-19.97,0,-0.093333333,-2.783333333
408.69,7498.69226,31.225,43.83062511,0.405194727,6716227.831,14394069.91,-2.00227E+18,1.7193E+11,164401,9.535099338,-13.03,-45.91466667,-111.8666667,-19.97,0,-0.093333333,-2.783333333
307.09,-151.27279,34.37916667,36.76111972,0.383432465,8730425.472,10422206.37,1.1351E+18,0,191528,9.210215054,-13.03,-45.91466667,-111.8666667,-19.97,0,-0.093333333,-2.783333333
-10.23,-5941.2661,29.61666667,33.72526381,0.324638932,11146060.96,11118935.42,-1.4269E+18,0,195168,11.40695538,4.02,20.058,116.36,29.59,0.01,1.34,1.05
-189.12,-1353.82513,26.02638889,27.9439111,0.295310847,13984632.04,11188324.72,2.95225E+18,0,194846,9.455372807,-5.01,-19.017,-44.96,-12.69,0,1.77,3.6
216.12,486.63679,22.43888889,27.39614184,0.270982472,14667146.09,11229264.89,-1.91612E+18,0,185187,10.1037296,-68.24,-178.608,-724.42,-72.53,0.24,-0.87,12.5
-373.79,1162.15094,28.70416667,28.04673309,0.287475749,13227614.23,12501000.45,-1.02104E+18,0,179818,10.82869674,-55.43,-174.011,-424.69,-71.99,0,1.58,13.5
-93.1,-4017.802492,22.77916667,25.56355374,0.328242018,14377531.42,13014658.93,1.38781E+18,0,157087,9.206517094,23.43,75.959,223.1333333,-9.646666667,0,-0.11,2.016666667
-304.24,-576.07022,19.72708333,26.10044132,0.356813075,13518141.17,13496874.49,-1.66458E+18,0,135274,10.35617284,23.43,75.959,223.1333333,-9.646666667,0,-0.11,2.016666667
-357.96,8537.503192,32.74513889,24.44356101,0.276277614,11578975.67,16629787.74,8.7112E+17,0,187850,9.885777778,23.43,75.959,223.1333333,-9.646666667,0,-0.11,2.016666667
140.71,-5308.16506,30.65486111,33.83648378,0.333321205,8877584.09,14765639.8,1.46567E+18,0,187065,9.485635965,-45.93,-211.737,-344.89,49.46,0,-0.3,2.25
-844.03,-3947.6056,28.28958333,18.53169276,0.307732836,9447525.383,14909756.97,-1.14112E+18,0,177521,10.49024691,-7.62,-59.579,-9.29,14.7,0,-0.87,-9.6
-238.38,13700.46945,43.85069444,31.59526035,0.302956875,7763584.562,15229462.42,4.3005E+17,0,192411,9.542214912,35.87,114.218,254.69,36.86,0,0.56,-17.15
78.62,6963.3339,50.74652778,49.71804239,0.370980761,7573949.443,17729194.28,-4.9989E+17,0,185940,8.919855967,-14.7475,-48.3315,-114.73,-1247.3925,-0.01,-0.4825,2.54
-115.1,-17521.85097,28.59861111,30.1399914,0.335705992,9818912.3,11908457.15,7.084E+17,0,148617,11.22838542,-14.7475,-48.3315,-114.73,-1247.3925,0,-0.4825,2.54
239.24,6467.34381,32.45555556,27.33286786,0.319683436,8158889.145,15565605.92,3.518E+17,48520000000,135129,8.939403292,-14.7475,-48.3315,-114.73,-1247.3925,0,-0.4825,2.54
363.51,-4422.78051,23.54513889,24.9604466,0.284064607,8958184.099,11795051.05,-1.33499E+18,0,168178,9.189529915,-14.7475,-48.3315,-114.73,0,0.01,-0.4825,2.54
-616.32,2465.38127,31.1125,22.12960886,0.266697261,9877912.477,10104501.7,4.8423E+17,0,198919,8.895705521,32.57,71.163,389.17,3726.9975,0.01,0.5,2.54
-28.26,-310.33916,23.98333333,26.3514851,0.284622881,8188577.602,11825707.56,-3.1952E+17,0,185710,9.783333333,30.24,100.825,230.94,-10.32,0,-0.14,6.55
-153.36,-3884.66649,24.00069444,28.97879382,0.30998396,7877537.641,15069900.95,6.9304E+17,0,181832,9.232692308,18.15,34.445,240.92,134.87,0,0.17,-16.1
286.57,-3416.117911,20.51944444,17.1939963,0.29793377,8261802.318,16013840.49,-2.09235E+18,0,172889,10.42801932,-58.37,-161.441,-572.46,-18.43,0,-1.48,-1.45
122.36,-795.376416,18.19305556,14.84287355,0.288889107,8394749.745,10532056.84,2.45659E+18,0,154639,7.973796296,2.896666667,11.74433333,15.44666667,1.716666667,0,0.453333333,0.966666667
-247.16,-3330.343711,12.10069444,13.28983075,0.330169623,8594896.362,9709511.272,-1.22408E+18,0,138535,8.910041408,2.896666667,11.74433333,15.44666667,1.716666667,0,0.453333333,0.966666667
55.57,5751.218278,30.66805556,18.45498617,0.288836432,8142891.166,12597232.17,3.1634E+17,0,176563,9.854421769,2.896666667,11.74433333,15.44666667,1.716666667,0,0.453333333,0.966666667
105.27,-3623.723456,27.75347222,11.2844767,0.300276054,8175863.595,13352722.22,3.5907E+17,0,186415,8.805081301,43.71,143.956,428.9,44.17,0,2.09,7.45
982.84,-654.782118,21.05763889,7.796287913,0.245943606,10291046.26,10794541.3,1.05811E+18,0,183248,8.94378882,-14.68,-25.274,-218.55,-29.62,0,1.31,9.25
-26.86,13207.96968,46.98611111,32.96595501,0.302259883,9724786.494,15299356.77,-1.17552E+18,0,210879,9.233766234,21.8,71.222,293.6,31.28,0,0.25,0.7
103.49,572.56242,38.37916667,28.37147354,0.335290755,13933244.74,17920697.9,9.6665E+17,0,217282,8.791010101,-7.69,-33.598,-122.91,5.8,0,0.32,-5.15
353.81,-10670.41204,22.97152778,22.92018645,0.360012147,14423027.38,18470353.32,-1.02986E+18,3.2826E+11,161843,10.32956204,7.18,16.545,70.96666667,-0.686666667,0,-0.39,1.216666667
-306.07,-1392.689899,19.18541667,16.07516516,0.333283254,15788298.19,15589018.68,8.278E+17,0,174031,9.0400818,7.18,16.545,70.96666667,-0.686666667,0,-0.39,1.216666667
-157.28,3323.762144,22.48888889,19.75756102,0.310786997,15224069.77,19517027.09,-1.22594E+18,0,196106,10.19456265,7.18,16.545,70.96666667,-0.686666667,0,-0.39,1.216666667
281.97,-1589.451745,20.65694444,14.81000471,0.278415247,15403888.68,16835229.12,1.15749E+18,0,201820,8.852263374,28.55,124.814,213.59,40.58,0,0.3,-1.45
98.47,-49.946617,18.65,17.8095511,0.258227093,16456878.53,21039295.17,-2.2234E+17,0,200740,9.028645833,2.25,14.137,-38.56,26.63,0,1.95,3.6
589.69,209.64173,20.68888889,14.2055222,0.267106286,18756637.53,14452660.04,1.53883E+18,0,213523,8.0917603,-15.51,-57.18,-83.18,11.47,0,-0.18,1.35
59.71,6622.776342,29.47291667,21.23230615,0.236478097,12446013.11,11660241.62,-1.91691E+18,0,207777,10.5377129,-22.99,-91.93,-201.95,21.19,0.01,0.09,-7.75
-130.75,-723.31474,26.98541667,21.51348534,0.294761613,9343406.143,15557918.47,2.5152E+17,0,193975,8.942872117,0.05,-5.841333333,-4.75,8.573333333,0,0.086666667,-4.05
156.99,-5989.856171,18.00277778,19.443748,0.306467016,9459025.117,14968938.61,1.02949E+18,0,171870,9.114375,0.05,-5.841333333,-4.75,8.573333333,0,0.086666667,-4.05
701.05,939.665951,18.74583333,14.72071743,0.245273354,8893687.612,21099978.54,-1.64995E+18,0,226353,9.403376906,0.05,-5.841333333,-4.75,8.573333333,0,0.086666667,-4.05
-783.01,10174.39127,34.61388889,24.08223755,0.225767631,7515804.858,16220120.09,2.1591E+17,0,254493,8.986897275,-35.73,-121.249,-424.56,5.61,0,-0.94,-0.65
409.49,12575.39506,49.15,43.63590628,0.272621485,9513368.332,15399543.5,-1.11547E+18,0,213155,11.44092141,4.84,-3.616,59.7,-30.86,0,0.35,-1.65
-353.05,-12992.93434,34.8125,29.81515968,0.266262178,10557610.51,19027940.76,2.8404E+17,0,216732,10.3570922,27.54,114.94,238.51,40.28,0,0.14,-3.8
423.68,-8667.45532,24.04722222,24.46228367,0.260276612,11031986.4,13923705.98,6.839E+16,1.8274E+11,211119,10.31349765,2.97,1.122,-11.15,29.61,0,-0.09,-4.2
48.88,4182.88792,28.14166667,27.3113034,0.2506789,12611591.14,19550175.8,-4.9366E+17,0,203681,11.25755208,-7.286666667,-17.84433333,-49.34666667,12.43666667,0,0.156666667,-0.483333333
-151.82,-4617.68427,29.82638889,21.03912973,0.265278648,11510107.15,23016865.83,1.81143E+18,0,180798,9.091455696,-7.286666667,-17.84433333,-49.34666667,12.43666667,0,0.156666667,-0.483333333
-175.27,-2855.029735,24.02361111,19.7726355,0.235945393,13560453.15,16617139.87,-5.9396E+17,0,215107,9.248602151,-7.286666667,-17.84433333,-49.34666667,12.43666667,-0.01,0.156666667,-0.483333333
155.1,4052.575665,30.25972222,21.29931632,0.239411971,15297071.17,19861290.51,1.76267E+18,0,199959,9.148734177,6.75,64.438,-64.1,0,0.01,-1.32,-7.05
510.43,-1563.08898,22.32777778,15.39963334,0.225024369,16299638.01,20377289.17,-2.17466E+18,0,212296,10.2725,-19.13,-29.808,-174.07,8.72,0,0.68,1.55
-35.86,1095.6246,29.32708333,20.79237897,0.244523735,13329598.76,18319363.66,1.37505E+18,0,228521,9.578918322,-5.94,-12.745,5.17,-27.56,0,0.5,2.55
126.71,-4344.747509,19.55694444,19.38509285,0.280540072,9819381.988,15598840.08,-1.2266E+17,0,219069,10.30157005,33.69,121.467,332.36,14.39,0,1.29,-3.95
-199.74,77.052953,20.28541667,18.5452516,0.272763112,13443274.2,14093699.89,-1.1347E+17,0,202703,9.060662526,3.07,18.53166667,31.60333333,5.123333333,0,0.336666667,0.175
-264.02,752.471833,21.01666667,22.85210365,0.327229555,14339762.09,13269666.96,1.29379E+18,0,171761,10.44087591,3.07,18.53166667,31.60333333,5.123333333,0,0.336666667,0.175
-191.83,5445.140473,27.01111111,23.85221461,0.245961217,11855934.09,14481569.68,-4.7051E+17,0,205063,9.661444444,3.07,18.53166667,31.60333333,5.123333333,0,0.336666667,0.175
140.8,-2182.40679,25.62013889,18.13027996,0.248774048,16105143.4,13251278.54,-5.2724E+17,0,217810,10.27146283,-0.71,1.689,2.89,-9.49,0,-1.67,0.175
-287.5,-49.47621,22.80763889,17.05180613,0.225590432,13725734.1,12684411.51,-1.4669E+18,0,206579,9.078958333,25.87,73.003,182.33,12.7,0,2.08,-3.2
-609.57,396.14318,21.31875,17.09802186,0.231936274,14511289.52,13032787.06,1.45679E+18,0,208961,9.291233766,25.28,65.07,196.99,11.32,0,0.22,7.95
70.18,8618.9491,41.47361111,25.48398439,0.248245086,9530127.494,17920085.62,-1.76246E+18,1.2182E+11,213624,11.39553806,4.65,-2.092,91.64,-4.01,0,-0.66,10
214.98,-4918.99721,33.90763889,28.31753334,0.27251295,9693027.097,18955261.97,2.10606E+18,0,182054,8.678585859,0.803333333,2.810666667,22.74666667,-0.42,0,0.086666667,-1.366666667
-22.22,-5629.704891,23.50833333,22.72111433,0.259285959,10148155.16,14933649.8,1.7166E+17,0,158794,9.74222973,0.803333333,2.810666667,22.74666667,-0.42,0,0.086666667,-1.366666667
-199.37,9026.712591,32.87847222,29.72605541,0.264134189,9157999.129,12950439.11,-1.65893E+18,0,209697,10.96414141,0.803333333,2.810666667,22.74666667,-0.42,0,0.086666667,-1.366666667
-128.4,-6470.10511,27.84513889,21.87943778,0.280337808,8619664.056,12999579.76,-8.0161E+17,0,214779,9.84543379,-18.68,-59.688,-193,12.48,0,0.35,-10.65
-279.56,313.29123,27.74375,26.3462638,0.271247793,7146542.183,12110897.38,6.73769E+18,0,208463,7.916014898,11.01,46.668,62.52,14.38,0,0.18,-18.3
181.84,-4445.998696,23.38263889,18.26799188,0.268159435,9466127.456,12589718.46,-5.93656E+18,0,192683,10.96565657,-2.33,-15.822,-54.95,54.38,0,0,-2.9
-17.67,-1077.920641,24.33819444,18.42592178,0.270234849,8088829.675,12040614.03,-1.22685E+18,0,211496,9.768355856,-7.16,-28.134,1.11,-7.41,0,-0.21,-1.65
287.28,-3397.128117,18.33819444,13.85835639,0.295641106,11746392.92,12309813.73,4.08464E+18,0,173274,9.415800866,6.68,13.23233333,99.4,7.666666667,0,0.32,-0.45
-126.72,1530.923134,15.93125,14.58065848,0.274532488,12034901.16,12200663.19,-2.22979E+18,0,158663,10.01956019,6.68,13.23233333,99.4,7.666666667,0,0.32,-0.45
-407.68,811.972153,18.49791667,13.90286027,0.252500028,13875050.52,12469603.92,-3.9011E+17,0,202647,9.137898089,6.68,13.23233333,99.4,7.666666667,0,0.32,-0.45
-481.19,2974.089734,21.27638889,16.18793366,0.241051772,12288697.51,12088480.51,1.45629E+18,0,203337,9.484547461,-8.57,-15.581,-178.88,2.59,0,-0.11,8.05
83.99,8534.840503,45.83958333,24.18387321,0.254879462,10607003.59,14998118.13,2.63934E+18,0,223196,8.900720165,8.85,47.501,52.4,-74.25,0,-0.29,0.1
-115.7,-5987.53605,33.01527778,25.73105914,0.26422422,8382234.547,16280438.66,-3.64053E+18,1.6307E+11,206825,10.11305361,-5.53,-1.527,-75.05,-17.4,0,-1.13,2.35
-135.19,-1559.52193,22.28888889,19.40659517,0.28988305,7907952.999,13576279.4,1.41522E+18,0,196181,8.144602273,-6.43,9.425,-58.67,-5.9,0,-2.83,7.6
11.4,-6045.28566,15.64236111,15.4588268,0.299508275,7486971.122,10193536.91,-1.54535E+18,0,158783,8.935493827,-7.8675,-9.315,-97.91,-26.1225,0,-0.47,-0.475
-234.89,-899.106541,10.5,13.50760104,0.316331316,6834869.655,12061653.14,2.14723E+18,0,144304,8.801727642,-7.8675,-9.315,-97.91,-26.1225,0,-0.47,-0.475
356.95,3439.181421,19.45833333,14.26078102,0.25742551,7199844.873,13527283.1,-2.01735E+18,0,189063,8.990598291,-7.8675,-9.315,-97.91,-26.1225,0,-0.47,-0.475
-93.72,4466.28846,20.78055556,16.72919568,0.258070235,9101112.596,14519875.97,2.30055E+18,0,204769,10.61558753,-7.8675,-9.315,-97.91,-26.1225,0,0.26,-0.475
116.55,-2109.466985,17.22569444,13.32781492,0.253043375,8201748.755,12167641.32,8.7615E+17,0,204077,8.192720307,34.15,65.86,306.33,-10.71,0,1.48,-3.45
19.32,-1601.446736,14.86319444,12.57605508,0.24435823,6477334.041,12118524.35,-2.48208E+18,0,209526,8.562941176,-18.74,-20.337,-251.94,-28.95,0,-1.17,4.9
130.4,-576.379696,16.16180556,13.53271849,0.261045436,6884618.414,12387417.56,5.328E+16,0,205481,8.67439759,29.35,112.215,219.37,67.13,0,-1.23,-4.35
