3522.054348,15022278.63,15063928.14,15392090.36,15444679.26,15119784.73
3513.588571,15067924.77,15022278.63,15063928.14,15392090.36,15444679.26
3521.081884,15206748.83,15067924.77,15022278.63,15063928.14,15392090.36
3524.895,15357465.89,15206748.83,15067924.77,15022278.63,15063928.14
3543.155714,13935961.23,15357465.89,15206748.83,15067924.77,15022278.63
3544.696377,13457821.79,13935961.23,15357465.89,15206748.83,15067924.77
3537.629286,14916408.65,13457821.79,13935961.23,15357465.89,15206748.83
3542.147857,14153744.2,14916408.65,13457821.79,13935961.23,15357465.89
3544.415217,13337944.46,14153744.2,14916408.65,13457821.79,13935961.23
3533.933571,14702871.43,13337944.46,14153744.2,14916408.65,13457821.79
3527.863571,14543921.37,14702871.43,13337944.46,14153744.2,14916408.65
3527.823913,14054124.01,14543921.37,14702871.43,13337944.46,14153744.2
3530.122857,13961157.07,14054124.01,14543921.37,14702871.43,13337944.46
3529.914286,13988310.3,13961157.07,14054124.01,14543921.37,14702871.43
3520.892857,14012497.72,13988310.3,13961157.07,14054124.01,14543921.37
3514.557857,14074789.65,14012497.72,13988310.3,13961157.07,14054124.01
3509.977536,12897701.06,14074789.65,14012497.72,13988310.3,13961157.07
3509.058571,12300968.2,12897701.06,14074789.65,14012497.72,13988310.3
3511.536232,12681813.92,12300968.2,12897701.06,14074789.65,14012497.72
3525.660714,12946250.64,12681813.92,12300968.2,12897701.06,14074789.65
3529.947857,12971959.1,12946250.64,12681813.92,12300968.2,12897701.06
3528.454286,13006458.88,12971959.1,12946250.64,12681813.92,12300968.2
3527.555072,12973359.61,13006458.88,12971959.1,12946250.64,12681813.92
3516.798571,12820365.47,12973359.61,13006458.88,12971959.1,12946250.64
3512.55,12788673.26,12820365.47,12973359.61,13006458.88,12971959.1
3507.345,13650229.12,12788673.26,12820365.47,12973359.61,13006458.88
3511.595652,13408149.08,13650229.12,12788673.26,12820365.47,12973359.61
3514.625,13862344.19,13408149.08,13650229.12,12788673.26,12820365.47
3522.367857,14192100.83,13862344.19,13408149.08,13650229.12,12788673.26
3526.413043,14970707.73,14192100.83,13862344.19,13408149.08,13650229.12
3524.79,15201036.08,14970707.73,14192100.83,13862344.19,13408149.08
3517.067143,15006075.32,15201036.08,14970707.73,14192100.83,13862344.19
3540.917391,13308308.63,15006075.32,15201036.08,14970707.73,14192100.83
3554.572857,12144273.63,13308308.63,15006075.32,15201036.08,14970707.73
3543.266429,12222928.68,12144273.63,13308308.63,15006075.32,15201036.08
3543.441304,12044707.54,12222928.68,12144273.63,13308308.63,15006075.32
3536.085714,13868197.64,12044707.54,12222928.68,12144273.63,13308308.63
3537.79,13792603.44,13868197.64,12044707.54,12222928.68,12144273.63
3533.115,13162464.34,13792603.44,13868197.64,12044707.54,12222928.68
3531.314286,13185789.56,13162464.34,13792603.44,13868197.64,12044707.54
3517.154348,12403335.41,13185789.56,13162464.34,13792603.44,13868197.64
3504.296429,12070736.4,12403335.41,13185789.56,13162464.34,13792603.44
3506.035,11994756.08,12070736.4,12403335.41,13185789.56,13162464.34
3510.579286,12113427.82,11994756.08,12070736.4,12403335.41,13185789.56
3509.632609,11923820.59,12113427.82,11994756.08,12070736.4,12403335.41
3505.618571,11890717.39,11923820.59,12113427.82,11994756.08,12070736.4
3511.348571,11728791.84,11890717.39,11923820.59,12113427.82,11994756.08
3510.114286,11618690.24,11728791.84,11890717.39,11923820.59,12113427.82
3504.908696,11018437.15,11618690.24,11728791.84,11890717.39,11923820.59
3508.968571,10764446.45,11018437.15,11618690.24,11728791.84,11890717.39
3508.185,10834984.56,10764446.45,11018437.15,11618690.24,11728791.84
3505.37029,10778396.75,10834984.56,10764446.45,11018437.15,11618690.24
3501.723571,10902965.72,10778396.75,10834984.56,10764446.45,11018437.15
3484.657857,11690684.75,10902965.72,10778396.75,10834984.56,10764446.45
3478.284058,11490273.86,11690684.75,10902965.72,10778396.75,10834984.56
3478.88,11135908.21,11490273.86,11690684.75,10902965.72,10778396.75
3495.641429,10362888.7,11135908.21,11490273.86,11690684.75,10902965.72
3505.502857,10465001.71,10362888.7,11135908.21,11490273.86,11690684.75
3506.221014,10444924.9,10465001.71,10362888.7,11135908.21,11490273.86
3498.201429,9938462.897,10444924.9,10465001.71,10362888.7,11135908.21
3495.776429,9867795.722,9938462.897,10444924.9,10465001.71,10362888.7
3496.864286,9078680.12,9867795.722,9938462.897,10444924.9,10465001.71
3496.208571,9485815.281,9078680.12,9867795.722,9938462.897,10444924.9
3498.152899,6710975.181,9485815.281,9078680.12,9867795.722,9938462.897
3499.205714,3999984.065,6710975.181,9485815.281,9078680.12,9867795.722
3503.576429,4478781.806,3999984.065,6710975.181,9485815.281,9078680.12
3493.843571,5127451.549,4478781.806,3999984.065,6710975.181,9485815.281
3487.216667,5017689.457,5127451.549,4478781.806,3999984.065,6710975.181
3484.115672,5084957.248,5017689.457,5127451.549,4478781.806,3999984.065
3482.84,4843820.223,5084957.248,5017689.457,5127451.549,4478781.806
3485.439855,4958761.708,4843820.223,5084957.248,5017689.457,5127451.549
3489.004286,5058829.421,4958761.708,4843820.223,5084957.248,5017689.457
3487.805797,4858957.671,5058829.421,4958761.708,4843820.223,5084957.248
3494.747143,4934193.578,4858957.671,5058829.421,4958761.708,4843820.223
3493.546429,5396930.157,4934193.578,4858957.671,5058829.421,4958761.708
3497.942754,6078688.176,5396930.157,4934193.578,4858957.671,5058829.421
3499.265217,5999964.519,6078688.176,5396930.157,4934193.578,4858957.671
3503.448571,6176646.224,5999964.519,6078688.176,5396930.157,4934193.578
3503.14058,5880374.919,6176646.224,5999964.519,6078688.176,5396930.157
3495.092143,5645521.513,5880374.919,6176646.224,5999964.519,6078688.176
3490.101429,5490234.582,5645521.513,5880374.919,6176646.224,5999964.519
3486.944203,6088218.912,5490234.582,5645521.513,5880374.919,6176646.224
3485.056429,6621461.432,6088218.912,5490234.582,5645521.513,5880374.919
3488.701429,6679382.249,6621461.432,6088218.912,5490234.582,5645521.513
3492.592754,7288599.199,6679382.249,6621461.432,6088218.912,5490234.582
3496.458571,7680240.272,7288599.199,6679382.249,6621461.432,6088218.912
3497.097826,6793361.905,7680240.272,7288599.199,6679382.249,6621461.432
3496.718571,6829111.82,6793361.905,7680240.272,7288599.199,6679382.249
3496.187681,6790068.312,6829111.82,6793361.905,7680240.272,7288599.199
3496.477143,6836175.967,6790068.312,6829111.82,6793361.905,7680240.272
3499.824286,6991993.674,6836175.967,6790068.312,6829111.82,6793361.905
3506.114493,7185672.176,6991993.674,6836175.967,6790068.312,6829111.82
3502.842857,7438442.239,7185672.176,6991993.674,6836175.967,6790068.312
3502.631429,7602504.908,7438442.239,7185672.176,6991993.674,6836175.967
3503.41087,7851291.27,7602504.908,7438442.239,7185672.176,6991993.674
3504.654286,7816371.156,7851291.27,7602504.908,7438442.239,7185672.176
3499.365714,7405680.875,7816371.156,7851291.27,7602504.908,7438442.239
3501.00942,7549894.76,7405680.875,7816371.156,7851291.27,7602504.908
3502.921429,8003611.071,7549894.76,7405680.875,7816371.156,7851291.27
3508.173913,8170870.392,8003611.071,7549894.76,7405680.875,7816371.156
3506.688571,8263341.124,8170870.392,8003611.071,7549894.76,7405680.875
3505.533333,6819358.133,8263341.124,8170870.392,8003611.071,7549894.76
3506.433571,6807743.465,6819358.133,8263341.124,8170870.392,8003611.071
3507.27,6795279.165,6807743.465,6819358.133,8263341.124,8170870.392
3508.852174,7048658.776,6795279.165,6807743.465,6819358.133,8263341.124
3503.397857,6981952.694,7048658.776,6795279.165,6807743.465,6819358.133
3463.897826,5626880.633,6981952.694,7048658.776,6795279.165,6807743.465
3456.474286,4876770.225,5626880.633,6981952.694,7048658.776,6795279.165
3457.023913,4848163.326,4876770.225,5626880.633,6981952.694,7048658.776
3447.412857,6845642.281,4848163.326,4876770.225,5626880.633,6981952.694
3448.818116,6750424.203,6845642.281,4848163.326,4876770.225,5626880.633
3451.879286,5718779.211,6750424.203,6845642.281,4848163.326,4876770.225
3454.770714,5311986.496,5718779.211,6750424.203,6845642.281,4848163.326
3451.897857,5895207.485,5311986.496,5718779.211,6750424.203,6845642.281
3448.62971,6860910.449,5895207.485,5311986.496,5718779.211,6750424.203
